Options:
Model:                           Independent Contrasts
Tree File Name:                  Rhizobiales.trees
Data File Name:                  LnGenomeSize.txt
Log File Name:                   LnGenomeSize.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1676938870
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      11000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   LnGenomeSize.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Tags:	1
	Tag-Devosia	8	Devosia_enhydra_ATCC_23634 Devosia_sp_Root105 Devosia_sp_Root436 Devosia_psychrophila_CGMCC_1_10210 Devosia_sp_LC5 Devosia_sp_Leaf420 Devosia_sp_Root685 Devosia_sp_S37 
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        AncState-1 - uniform -100.00 100.00 
Node reconstruction / fossilisation:
	MRCA DevosiaAnc Tag-Devosia
Removed taxa:
          Rhizobium_alamii_YR584
Tree Information
     Trees:                      1000
     Taxa:                       160
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	DevosiaAnc Alpha	
9240000	81.022602	877	15.005748037635	0.248812062443	15.242594	
9241000	79.459087	107	15.099754967267	0.303553961294	15.240089	
9242000	83.317440	300	15.162918684546	0.245835964144	15.242571	
9243000	81.557107	382	15.141851111273	0.262412989526	15.242338	
9244000	79.929965	355	15.315946307778	0.285555788483	15.244084	
9245000	80.798019	707	15.282542730571	0.278776959182	15.243164	
9246000	81.553635	618	15.238741040696	0.279561547864	15.241948	
9247000	82.780499	423	15.226215961211	0.239915219255	15.242067	
9248000	83.255858	908	15.237287947465	0.246906223235	15.243043	
9249000	84.205185	626	15.240003506220	0.242405087075	15.243294	
9250000	82.678853	757	15.106951941154	0.257024154976	15.242265	
9251000	83.607917	637	15.130637745707	0.254753477354	15.245817	
9252000	81.221785	538	15.245748452785	0.282570941960	15.243345	
9253000	81.751607	433	15.241166034569	0.245380309652	15.242612	
9254000	82.657458	777	15.237571046705	0.223040500654	15.242508	
9255000	81.944750	227	15.197251245609	0.216261823668	15.243001	
9256000	82.148023	417	15.130553073499	0.280191499985	15.242676	
9257000	80.317430	984	15.384606058142	0.272315950515	15.240763	
9258000	83.516533	830	15.166276530222	0.235670620044	15.242353	
9259000	82.518749	951	15.256553613974	0.270152163911	15.245121	
9260000	82.805555	59	15.243192753983	0.249278281800	15.243348	
9261000	81.905896	581	15.053882401099	0.262458807251	15.242003	
9262000	83.260173	207	15.169849760378	0.244020626223	15.242444	
9263000	78.886155	434	15.101133849326	0.326408893071	15.244020	
9264000	81.623899	116	15.217825027322	0.200890667363	15.241613	
9265000	81.563038	733	15.233143492377	0.286260030815	15.242515	
9266000	80.856490	709	15.198735395201	0.231577710183	15.241485	
9267000	83.231314	892	15.184224824889	0.240816999914	15.241458	
9268000	82.604057	758	15.197492079112	0.224681638019	15.240142	
9269000	82.540598	896	15.135584231819	0.230955573664	15.242090	
9270000	82.173447	736	15.075121217883	0.225997986662	15.239065	
9271000	80.582189	553	15.140765619385	0.315491388869	15.239204	
9272000	82.657785	94	15.153360700662	0.231000574713	15.241842	
9273000	82.508331	340	15.244356135099	0.240809345684	15.242318	
9274000	82.066250	731	15.296207596170	0.271084122728	15.241827	
9275000	81.154345	381	15.177255417555	0.198099176365	15.242177	
9276000	82.807478	877	15.310228649773	0.230920880211	15.242594	
9277000	83.580505	247	15.161232059265	0.222647409342	15.243036	
9278000	84.105121	163	15.201612303854	0.224979043894	15.245555	
9279000	82.662860	773	15.213401326663	0.245876931940	15.241728	
9280000	79.634688	188	15.069193946928	0.222359513747	15.240079	
9281000	82.399587	537	15.179486727546	0.222004685146	15.240257	
9282000	82.746925	523	15.069667240657	0.258970517620	15.243614	
9283000	79.781216	158	15.083730667894	0.214327055308	15.241950	
9284000	84.513575	439	15.221622464359	0.225221779074	15.241570	
9285000	81.321753	704	15.282224656033	0.244357683200	15.241103	
9286000	83.429216	114	15.166275346219	0.241419864759	15.242371	
9287000	83.172541	207	15.185685234869	0.225476618994	15.242444	
9288000	81.811182	567	15.288432742459	0.274368775719	15.245675	
9289000	82.983013	722	15.151793563593	0.245201714034	15.240864	
9290000	81.935650	367	15.290876122742	0.274308458468	15.238704	
9291000	82.628358	3	15.248543012364	0.248404163658	15.241014	
9292000	82.851428	814	15.268916292949	0.268336613524	15.244561	
9293000	83.300852	444	15.101848663912	0.255202924984	15.242080	
9294000	83.327740	736	15.139855857369	0.234341416773	15.239065	
9295000	82.743713	951	15.200705249034	0.214296162455	15.245121	
9296000	82.055920	489	15.259005682655	0.237386295001	15.243634	
9297000	81.620292	124	15.287528944513	0.276123239194	15.241578	
9298000	80.891058	761	15.108707768081	0.258198062164	15.241489	
9299000	82.444840	765	15.093638231599	0.232443233315	15.243738	
9300000	80.584989	449	15.167678363782	0.293265423007	15.242967	
9301000	82.444130	746	15.236242650278	0.248325993613	15.243265	
9302000	82.133738	290	15.191078440630	0.235948707576	15.241054	
9303000	82.711774	902	15.110776730796	0.263792459028	15.241461	
9304000	80.178857	870	15.302766912270	0.302846036729	15.242939	
9305000	80.823209	995	15.322921329998	0.216945994451	15.242611	
9306000	83.862676	172	15.137313951128	0.248436477397	15.243145	
9307000	82.466068	777	15.252091377034	0.219944503220	15.242508	
9308000	81.242676	887	15.016276386731	0.254149662739	15.242111	
9309000	80.118937	791	15.389967653987	0.231405824279	15.241081	
9310000	80.055506	925	15.121309936649	0.232583957759	15.242032	
9311000	81.461616	429	15.280972579751	0.205086551142	15.241307	
9312000	81.765064	414	15.167106015015	0.253721745780	15.243210	
9313000	83.537201	553	15.208025312500	0.252510422770	15.239204	
9314000	81.810110	333	15.188555264680	0.245062761221	15.244407	
9315000	82.940146	683	15.232967013554	0.228304212716	15.241160	
9316000	81.317626	535	15.064231144422	0.207642829688	15.242565	
9317000	83.046725	742	15.222498749793	0.254813442755	15.240781	
9318000	82.810809	357	15.098402026800	0.240937962138	15.243508	
9319000	82.304256	446	15.176639476479	0.232814781996	15.239979	
9320000	81.833132	920	15.246520803582	0.220840408126	15.242422	
9321000	82.323066	598	15.141371651959	0.270487545085	15.240580	
9322000	82.766644	407	15.269322334915	0.221856117999	15.242292	
9323000	83.793721	520	15.248874271247	0.226726351290	15.242138	
9324000	82.326804	407	15.304207193387	0.264958600119	15.242292	
9325000	81.295026	88	15.313959395331	0.236900136220	15.243280	
9326000	81.879065	571	15.294839984879	0.207103947664	15.243611	
9327000	82.126813	421	15.165729586830	0.273691585056	15.243691	
9328000	82.643462	844	15.157051952538	0.252656661437	15.243453	
9329000	81.353545	363	15.042368748980	0.231411943611	15.240589	
9330000	81.763442	374	15.053181047024	0.260433217627	15.242995	
9331000	78.638670	522	15.254639638953	0.338273299976	15.238661	
9332000	83.856352	853	15.239766210040	0.224130248794	15.243209	
9333000	82.662199	646	15.222829253607	0.221565236060	15.243653	
9334000	82.513083	407	15.108270947755	0.249303001116	15.242292	
9335000	77.657542	472	15.094608878484	0.181693675080	15.239548	
9336000	83.007501	964	15.213714277457	0.241095042366	15.240114	
9337000	82.189517	839	15.311660159684	0.258774270958	15.242616	
9338000	83.344173	636	15.172640467511	0.213358286678	15.244217	
9339000	81.075861	458	15.317303931633	0.279877017546	15.243821	
9340000	83.187727	634	15.085959881353	0.262608110527	15.241138	
9341000	83.294519	297	15.268000801829	0.249838368156	15.244354	
9342000	81.330242	836	15.313154537387	0.297707796517	15.244187	
9343000	83.007163	22	15.211216138118	0.240516976623	15.242551	
9344000	80.917931	710	15.052284281707	0.258559535972	15.239901	
9345000	82.553450	611	15.245253205136	0.233332888423	15.242664	
9346000	81.968835	973	15.200851744338	0.267757490084	15.238536	
9347000	82.562229	651	15.156488998696	0.228847063279	15.244322	
9348000	80.629907	641	15.126797040457	0.256262509900	15.239225	
9349000	80.689050	759	15.036446001914	0.273430695497	15.239424	
9350000	81.795137	734	15.204798252115	0.238329963772	15.242164	
9351000	81.741308	541	15.220068835324	0.297999280661	15.241923	
9352000	82.781863	46	15.172960122147	0.250707460477	15.243435	
9353000	83.150379	636	15.191955243517	0.272995175333	15.244217	
9354000	81.326791	686	15.221870451441	0.296686324902	15.243040	
9355000	82.113503	92	15.286704495148	0.244943069712	15.243304	
9356000	81.880685	948	15.202768486519	0.282689443371	15.242881	
9357000	83.096768	279	15.136123063823	0.257901701817	15.245243	
9358000	79.857519	615	15.211185374850	0.188279519997	15.241148	
9359000	81.310349	938	15.297362938917	0.249591682620	15.243111	
9360000	78.666360	937	15.351205556895	0.310603365148	15.242635	
9361000	83.722587	636	15.254771402856	0.243778425907	15.244217	
9362000	80.429770	867	15.044525517380	0.265402353072	15.242416	
9363000	81.050893	177	15.315822474143	0.267669784662	15.240276	
9364000	82.110409	956	15.175672991859	0.266124824662	15.242994	
9365000	80.480862	133	15.132997582511	0.275132451631	15.238882	
9366000	82.189424	30	15.282592131327	0.239041538420	15.241765	
9367000	82.887084	619	15.210530938286	0.266425713164	15.245240	
9368000	82.474830	667	15.299779922772	0.249439852433	15.244723	
9369000	83.442084	163	15.290175670997	0.260172877036	15.245555	
9370000	82.063365	961	15.179683695429	0.267446719747	15.243423	
9371000	80.623866	948	15.356804062207	0.216266631631	15.242881	
9372000	81.541269	774	15.100945123978	0.257673967702	15.242187	
9373000	82.526250	22	15.167334591795	0.224241700531	15.242551	
9374000	82.450201	43	15.105999371269	0.221518358564	15.240867	
9375000	83.508782	736	15.251971607150	0.243893658746	15.239065	
9376000	80.425742	618	15.053289541040	0.263035783079	15.241948	
9377000	82.453756	689	15.336380165860	0.236791702216	15.241867	
9378000	79.413097	154	15.245678450586	0.327659934249	15.240561	
9379000	83.307649	946	15.204463854656	0.231935547321	15.240479	
9380000	83.153593	778	15.226131313071	0.237406753179	15.245541	
9381000	83.669137	375	15.116153435169	0.206874049896	15.244520	
9382000	78.370902	199	15.426240021728	0.220637612153	15.243065	
9383000	82.240086	381	15.243072049338	0.214939027212	15.242177	
9384000	82.407362	637	15.188179879310	0.294827867563	15.245817	
9385000	80.135382	402	15.382994228794	0.229134752355	15.242449	
9386000	82.891732	28	15.257034122676	0.227092037285	15.242345	
9387000	82.131519	163	15.311007351965	0.202031493709	15.245555	
9388000	82.040748	508	15.231719308394	0.209909974280	15.241482	
9389000	79.771790	345	15.214814799755	0.196929471822	15.241786	
9390000	82.567120	935	15.207086495403	0.265567136134	15.242529	
9391000	83.870266	439	15.106829173836	0.225241706675	15.241570	
9392000	82.568416	946	15.101470468753	0.251836650503	15.240479	
9393000	81.717307	654	15.227651399237	0.215945609284	15.243441	
9394000	82.047645	619	15.328293383004	0.258751978232	15.245240	
9395000	82.040317	917	15.279770833886	0.223293152585	15.245612	
9396000	82.957555	297	15.230469765735	0.269958070116	15.244354	
9397000	83.519656	101	15.238693194543	0.248522419692	15.242164	
9398000	83.094638	127	15.185682884200	0.237302561991	15.241376	
9399000	83.526619	634	15.308927213936	0.212503918862	15.241138	
9400000	81.277742	949	15.294955273705	0.273669025106	15.242256	
9401000	80.880590	706	15.245437554059	0.290627535071	15.242779	
9402000	81.849954	712	15.148904672750	0.276844730593	15.241702	
9403000	78.714094	789	15.035436703510	0.192256970517	15.243681	
9404000	82.286890	444	15.308627392621	0.277469282088	15.242080	
9405000	82.315673	360	15.329994979750	0.278777397389	15.241068	
9406000	83.060905	417	15.198564804778	0.217123684825	15.242676	
9407000	81.514859	659	15.315779050103	0.209820592155	15.240321	
9408000	82.331889	368	15.171061418212	0.228130715031	15.239771	
9409000	82.665174	274	15.217230116216	0.217299629634	15.244413	
9410000	82.706201	784	15.270109886022	0.255030254070	15.241741	
9411000	83.129951	247	15.089024994026	0.243248813280	15.243036	
9412000	80.231236	881	15.291061223063	0.285718026865	15.243421	
9413000	81.498818	822	15.179282672167	0.244336635124	15.242727	
9414000	82.454226	675	15.162261770244	0.244360954744	15.242863	
9415000	81.715201	783	15.292702937212	0.222185352323	15.243625	
9416000	82.596112	51	15.197545160576	0.235634986017	15.240938	
9417000	81.588345	34	15.276506874224	0.253670549967	15.240446	
9418000	81.601798	217	15.198426486742	0.208831683251	15.245672	
9419000	82.179490	168	15.137151830659	0.290879110430	15.240818	
9420000	84.500950	634	15.197796124492	0.216718515737	15.241138	
9421000	83.773032	877	15.212244847028	0.233443339089	15.242594	
9422000	83.432323	1000	15.259619669769	0.264911642836	15.242344	
9423000	78.957630	193	15.417767672098	0.292516468905	15.243057	
9424000	78.769668	392	15.330238899002	0.307129377650	15.243698	
9425000	82.929813	509	15.206805621600	0.253045944820	15.240678	
9426000	82.964801	996	15.183812349333	0.224974508895	15.243366	
9427000	82.016184	772	15.192910756786	0.272913470876	15.241734	
9428000	79.935118	296	15.080827683034	0.308144260406	15.244621	
9429000	80.823497	330	15.260688983550	0.250931087981	15.243566	
9430000	79.995787	457	15.074915062302	0.293823264194	15.243315	
9431000	81.133262	889	15.060662902987	0.284518614729	15.241363	
9432000	78.889755	466	15.365132654934	0.316533616861	15.241446	
9433000	83.274041	360	15.103572360410	0.259584934643	15.241068	
9434000	79.901234	929	15.372728399725	0.253800197706	15.240041	
9435000	83.117945	883	15.180930410555	0.214058474876	15.240872	
9436000	82.048284	237	15.112036394894	0.217463419093	15.242702	
9437000	81.236048	577	15.160221232569	0.282692940309	15.243401	
9438000	83.652179	441	15.111511634064	0.215502019363	15.243410	
9439000	81.275340	944	15.219994567043	0.237583679631	15.243125	
9440000	83.906399	172	15.206818522436	0.261059016329	15.243145	
9441000	82.058219	529	15.143756057279	0.298148953073	15.241917	
9442000	80.877020	499	15.323056823561	0.261218205520	15.243331	
9443000	80.038209	566	15.276306641919	0.313880908661	15.239411	
9444000	82.059274	539	15.209785861161	0.259418428416	15.241579	
9445000	84.467055	441	15.170289333382	0.229449357793	15.243410	
9446000	80.615310	144	15.348209833107	0.220537543409	15.242930	
9447000	81.733725	261	15.174711302399	0.277308700703	15.242788	
9448000	82.813221	493	15.291080314572	0.238708692177	15.240262	
9449000	82.141384	352	15.140947989871	0.288096019606	15.240975	
9450000	82.900800	79	15.241991589819	0.226539342498	15.240709	
9451000	81.995677	221	15.083509437234	0.240702583335	15.240586	
9452000	83.626681	883	15.176665394615	0.247417359637	15.240872	
9453000	81.084581	946	15.059688175016	0.283097628601	15.240479	
9454000	82.924338	879	15.155933706912	0.255670782740	15.241534	
9455000	82.570937	237	15.185058075852	0.266703547368	15.242702	
9456000	82.708025	428	15.146629233213	0.239462048946	15.241091	
9457000	81.680969	949	15.180932014924	0.235348962236	15.242256	
9458000	81.831885	603	15.061159914505	0.261095883183	15.242372	
9459000	82.176856	127	15.330688944465	0.244932677903	15.241376	
9460000	83.203738	234	15.222142509982	0.221040451654	15.244359	
9461000	82.146868	848	15.236602332570	0.272479493768	15.243966	
9462000	80.930358	810	15.225019527143	0.265014124204	15.244296	
9463000	81.256964	973	15.228054373809	0.208222890935	15.238536	
9464000	83.265265	892	15.198988909873	0.234448094357	15.241458	
9465000	81.932178	604	15.189102539511	0.270202093779	15.241948	
9466000	83.086700	636	15.289703093788	0.219020752164	15.244217	
9467000	81.630351	624	15.199956851806	0.223569317554	15.240935	
9468000	82.006709	834	15.199919568671	0.213566207825	15.241682	
9469000	80.652446	784	15.045832547299	0.276740609443	15.241741	
9470000	80.301258	74	15.043278386375	0.264426241271	15.243295	
9471000	81.654913	997	15.300727795195	0.242135681739	15.240120	
9472000	81.821945	416	15.132318448323	0.260268494094	15.244413	
9473000	83.082154	163	15.135720275469	0.208228637467	15.245555	
9474000	82.296341	721	15.124300273174	0.259620610222	15.241350	
9475000	81.925177	646	15.324197230129	0.240333297038	15.243653	
9476000	79.005056	407	15.455964362493	0.267506850460	15.242292	
9477000	81.944090	227	15.293691975606	0.249043119680	15.243001	
9478000	81.350792	313	15.254816146942	0.230617915449	15.241049	
9479000	82.200600	378	15.156461738486	0.266079427305	15.240147	
9480000	80.945609	101	15.113674394477	0.302491797266	15.242164	
9481000	82.766847	520	15.167288349604	0.280904114698	15.242138	
9482000	83.064586	559	15.177850170182	0.229129627042	15.239731	
9483000	81.188945	128	15.295570666325	0.212913288177	15.243038	
9484000	83.065570	264	15.225904734512	0.242093736657	15.241205	
9485000	77.619168	714	15.457500727932	0.285745910489	15.241295	
9486000	80.433857	280	15.316113870580	0.237178863638	15.243002	
9487000	81.840568	286	15.107233444794	0.230600502176	15.243890	
9488000	82.984184	650	15.205114257860	0.253929076406	15.241719	
9489000	81.116436	820	15.133049317211	0.245767996674	15.243531	
9490000	81.731983	7	15.123157955681	0.223568548376	15.241822	
9491000	82.224305	480	15.131091690731	0.267369398597	15.242397	
9492000	81.434920	502	15.220179809321	0.274683948655	15.239689	
9493000	78.965231	870	15.169999103407	0.330558729305	15.242939	
9494000	82.338504	965	15.174258017806	0.257259112927	15.242496	
9495000	83.134796	95	15.236259109446	0.219384732003	15.241192	
9496000	81.288408	379	15.102041915597	0.218449422477	15.241058	
9497000	81.021422	188	15.256723510721	0.260242557991	15.240079	
9498000	82.796687	555	15.235563599714	0.230069130640	15.240213	
9499000	81.472197	806	15.172100109459	0.239896825168	15.241408	
9500000	82.578118	207	15.290317631601	0.220001642335	15.242444	
9501000	83.695635	986	15.188368874704	0.223466036725	15.243844	
9502000	82.786942	895	15.084997447838	0.228963936178	15.242675	
9503000	82.307753	802	15.258533036711	0.223568154627	15.240306	
9504000	82.439104	259	15.252474694917	0.250057467228	15.239833	
9505000	80.747671	217	15.078928160189	0.218296683520	15.245672	
9506000	80.981472	256	15.293566183523	0.260077751836	15.242855	
9507000	81.276441	329	15.131303252952	0.261402786893	15.243104	
9508000	83.068639	300	15.169933941036	0.219671937517	15.242571	
9509000	82.800907	114	15.125053682578	0.263984475112	15.242371	
9510000	80.695440	952	15.124058860010	0.284989392662	15.241817	
9511000	83.409742	523	15.102771189905	0.227825353755	15.243614	
9512000	81.388274	137	15.283799286075	0.241812366795	15.244431	
9513000	79.388821	338	15.203796513787	0.190224100985	15.243049	
9514000	82.147610	268	15.215056104819	0.227671672357	15.244382	
9515000	80.765281	186	15.051454649245	0.233895347093	15.241086	
9516000	83.062373	541	15.138810349489	0.265384121878	15.241923	
9517000	83.715332	843	15.194423742811	0.234349208521	15.243596	
9518000	81.059395	788	15.216026873673	0.218090829091	15.243114	
9519000	80.537766	502	15.177191767361	0.295365733650	15.239689	
9520000	81.775597	905	15.079235992542	0.271852666823	15.243175	
9521000	83.058551	878	15.118273723027	0.257128583451	15.241457	
9522000	83.457542	691	15.219531849181	0.248077319556	15.242695	
9523000	82.372517	523	15.043726723039	0.253002188835	15.243614	
9524000	80.379625	965	15.214799820540	0.311398668520	15.242496	
9525000	82.015629	683	15.313328907237	0.266940376719	15.241160	
9526000	81.274879	997	15.203800335842	0.206341405917	15.240120	
9527000	80.717302	495	15.135766787910	0.288804594774	15.242509	
9528000	81.809268	596	15.269747348663	0.255578711295	15.240218	
9529000	83.184294	127	15.226715206934	0.243971628770	15.241376	
9530000	81.096913	578	15.114955362262	0.270334650979	15.242400	
9531000	83.914040	634	15.190662982120	0.274625087412	15.241138	
9532000	81.545204	57	15.180317784891	0.289764603219	15.244229	
9533000	81.871948	50	15.249779033732	0.260901911280	15.239817	
9534000	83.265501	247	15.235327397998	0.214784140435	15.243036	
9535000	83.669010	775	15.161071539086	0.269024988957	15.241856	
9536000	80.463494	429	15.375676368327	0.274218976091	15.241307	
9537000	82.489857	23	15.268513120534	0.239822780817	15.243311	
9538000	81.893891	462	15.250986253340	0.204456462401	15.242085	
9539000	82.088667	813	15.125388385981	0.271052375034	15.242370	
9540000	79.527324	165	15.042787005448	0.250099085765	15.242489	
9541000	82.686989	386	15.174198846427	0.272840646768	15.243073	
9542000	82.054638	475	15.210525210201	0.285098184533	15.242021	
9543000	82.463395	24	15.257035894907	0.247339980687	15.244447	
9544000	81.266667	801	15.325587405800	0.250358275044	15.240588	
9545000	81.510172	604	15.197084546588	0.282793444909	15.241948	
9546000	81.128473	613	15.243381387955	0.288710434901	15.239987	
9547000	83.066968	465	15.225944688945	0.254605247677	15.243160	
9548000	81.664159	957	15.309089173479	0.273784796957	15.244037	
9549000	79.938391	187	15.120511248777	0.195082610910	15.242151	
9550000	84.010649	634	15.228801577448	0.272671769885	15.241138	
9551000	83.140847	581	15.303955598208	0.228839135880	15.242003	
9552000	81.498107	885	15.362909095521	0.235686874055	15.242225	
9553000	83.274079	213	15.213811386487	0.213531578603	15.242473	
9554000	82.245492	406	15.243126863465	0.210795204250	15.240414	
9555000	83.586789	581	15.170673719825	0.255631182179	15.242003	
9556000	77.773603	704	15.253979189164	0.338962254453	15.241103	
9557000	81.753499	174	15.146785913388	0.260740079162	15.240488	
9558000	82.740348	737	15.228819821288	0.254633884507	15.243836	
9559000	83.110019	43	15.273513924734	0.225182156941	15.240867	
9560000	80.075572	75	15.304067629955	0.298031179978	15.244025	
9561000	81.044325	870	15.199414910188	0.296478942075	15.242939	
9562000	80.854704	903	15.175801127880	0.290533707620	15.243940	
9563000	81.584003	884	15.201660387623	0.282937807890	15.240873	
9564000	83.254457	357	15.201709565040	0.225814684924	15.243508	
9565000	80.834184	452	15.344920069731	0.218780438942	15.243675	
9566000	82.990185	288	15.316860317926	0.234648344613	15.242655	
9567000	82.797165	522	15.138650944985	0.231860984147	15.238661	
9568000	82.002941	901	15.232234869288	0.219216335018	15.241448	
9569000	83.475051	841	15.216108576594	0.247218901962	15.245791	
9570000	81.452966	444	15.307996935325	0.197503799468	15.242080	
9571000	81.728408	41	15.294309334629	0.244465130307	15.243860	
9572000	80.772821	500	15.328458322848	0.266247484953	15.240276	
9573000	82.441607	459	15.163979816163	0.262402652614	15.240304	
9574000	79.966563	907	15.289590023667	0.194438229370	15.244530	
9575000	81.961856	791	15.282213062392	0.264980606262	15.241081	
9576000	82.661404	683	15.283088567058	0.253612679425	15.241160	
9577000	82.938226	910	15.197449635520	0.246563210164	15.241306	
9578000	83.094665	637	15.165830111213	0.205773329937	15.245817	
9579000	82.705398	843	15.102907954359	0.229552405483	15.243596	
9580000	83.487158	986	15.177465978728	0.217919069505	15.243844	
9581000	83.081335	953	15.170380463249	0.253302142226	15.242551	
9582000	82.451288	655	15.212035679939	0.255989753579	15.242989	
9583000	81.554064	458	15.295569216559	0.274159627276	15.243821	
9584000	82.900814	957	15.235351574702	0.246881752268	15.244037	
9585000	83.715697	360	15.281274832300	0.253559154924	15.241068	
9586000	76.763616	363	15.501731852445	0.282253442964	15.240589	
9587000	83.432230	541	15.238208845838	0.251650427689	15.241923	
9588000	82.076412	109	15.140714141678	0.251027185420	15.241728	
9589000	82.826898	400	15.193778894731	0.225413904744	15.244118	
9590000	82.685141	282	15.170344888913	0.224515907745	15.242858	
9591000	83.285988	830	15.137282269825	0.242447476794	15.242353	
9592000	82.851677	670	15.135413616920	0.215951128347	15.242052	
9593000	79.341464	760	15.199125774268	0.190587934801	15.242910	
9594000	82.509743	548	15.129315541789	0.218283489417	15.240661	
9595000	83.252938	1000	15.226610899657	0.275833507737	15.242344	
9596000	80.015022	616	15.015102502562	0.274359989469	15.241363	
9597000	82.918424	498	15.347291993562	0.250428596993	15.242537	
9598000	82.617454	376	15.180045550534	0.247682633679	15.240814	
9599000	82.754322	441	15.307235026392	0.277009646058	15.243410	
9600000	80.256113	324	15.340985059529	0.252857159073	15.240879	
9601000	82.243343	670	15.251093657381	0.199511452156	15.242052	
9602000	81.810368	304	15.307021691940	0.240627118858	15.242900	
9603000	80.457436	52	15.092968499881	0.296756687020	15.240729	
9604000	81.049138	497	15.344398200071	0.273219822852	15.239865	
9605000	81.964858	532	15.345484391958	0.230318139402	15.241785	
9606000	81.656050	314	15.293762760206	0.230733039532	15.242816	
9607000	82.793454	893	15.215527705455	0.205028101349	15.240259	
9608000	78.463568	605	15.067564581489	0.192591146865	15.239433	
9609000	82.752122	775	15.074058129449	0.274346989371	15.241856	
9610000	82.504203	140	15.229393499075	0.246962311637	15.244061	
9611000	83.499642	529	15.162645265574	0.265287571022	15.241917	
9612000	82.762152	883	15.325940295118	0.253201140236	15.240872	
9613000	83.324066	670	15.212039830170	0.215054303955	15.242052	
9614000	80.231822	842	15.195066843951	0.311158576476	15.243796	
9615000	80.558072	162	15.336246397209	0.226322429203	15.240041	
9616000	82.887668	234	15.173973201814	0.212320209270	15.244359	
9617000	82.429422	603	15.094696042706	0.254707122899	15.242372	
9618000	81.267359	772	15.281765957662	0.281426190148	15.241734	
9619000	80.331175	740	15.078861015097	0.282210471712	15.241894	
9620000	82.054898	545	15.295291133983	0.218231046259	15.241365	
9621000	82.766323	262	15.243815062362	0.252116357628	15.241916	
9622000	78.917844	650	15.389643017769	0.204317302101	15.241719	
9623000	81.221683	130	15.202731843011	0.208710765068	15.244934	
9624000	80.256851	345	15.150712844225	0.202439193442	15.241786	
9625000	81.867968	893	15.354627190235	0.239026793033	15.240259	
9626000	83.544124	853	15.192608607034	0.214129123716	15.243209	
9627000	83.438724	986	15.157318237307	0.256430094150	15.243844	
9628000	83.805065	439	15.118000474160	0.259949171404	15.241570	
9629000	82.153962	878	15.270885973821	0.289172530293	15.241457	
9630000	83.391832	553	15.135415641249	0.242529156568	15.239204	
9631000	80.933532	129	15.151275229420	0.187368828775	15.242713	
9632000	81.781764	723	15.139099799103	0.245025150219	15.244078	
9633000	81.105382	625	15.175432125518	0.301592748656	15.240490	
9634000	80.917949	887	15.277880860569	0.302019039384	15.242111	
9635000	82.233501	79	15.091934962972	0.247654310120	15.240709	
9636000	80.434086	624	15.306535370101	0.210838107261	15.240935	
9637000	80.564612	68	15.086484985656	0.275571264426	15.243613	
9638000	80.960887	556	15.275761046516	0.261562216413	15.241684	
9639000	80.436224	597	15.394229250902	0.259304285492	15.240705	
9640000	80.815428	510	15.082274799345	0.239198967664	15.241492	
9641000	80.148735	366	15.047792639278	0.218362978575	15.242664	
9642000	82.886812	434	15.199513000686	0.254665242531	15.244020	
9643000	82.491865	842	15.230162667443	0.238837395401	15.243796	
9644000	81.265458	358	15.136319537709	0.206411160230	15.240819	
9645000	83.061831	175	15.224110554055	0.272064996928	15.245080	
9646000	81.837910	286	15.193292380964	0.215076349991	15.243890	
9647000	83.637128	213	15.235411753860	0.246691689584	15.242473	
9648000	82.205763	237	15.274242780104	0.265663604300	15.242702	
9649000	82.754379	686	15.259718967318	0.232779516760	15.243040	
9650000	83.027977	390	15.240032505415	0.231575041951	15.238785	
9651000	80.987558	578	15.086006815590	0.256361023558	15.242400	
9652000	81.853668	840	15.238530727337	0.204542257222	15.242131	
9653000	82.374301	981	15.137718171300	0.261888495161	15.242853	
9654000	81.220911	785	15.364318494257	0.275705186993	15.244764	
9655000	82.031594	500	15.241564013077	0.258912570264	15.240276	
9656000	83.251147	827	15.295544518731	0.220753859339	15.241433	
9657000	81.305956	568	15.354120703636	0.259027826334	15.242288	
9658000	80.677589	261	15.317339556757	0.288813892519	15.242788	
9659000	82.124256	177	15.216602006732	0.243347143442	15.240276	
9660000	83.694534	247	15.218518794602	0.253612768615	15.243036	
9661000	81.739928	880	15.220492037068	0.214691636315	15.239650	
9662000	81.354998	353	15.341843338535	0.267457107545	15.243106	
9663000	82.051963	227	15.242640615052	0.222648047431	15.243001	
9664000	82.874885	28	15.129401195056	0.255439696119	15.242345	
9665000	79.551850	988	15.221714337466	0.326700760110	15.240217	
9666000	81.273659	581	15.358465636600	0.283819867468	15.242003	
